name,description,stars,forks,language,keywords,platform,package_manager_url,homepage,repository_url,status,rank
torchx-nightly,TorchX SDK and Components,198,57,Python,"pytorch, machine, learning, airflow, aws-batch, components, deep-learning, distributed-training, kubernetes, machine-learning, pipelines, python, ray, slurm",Pypi,https://pypi.org/project/torchx-nightly/,https://github.com/pytorch/torchx,https://github.com/pytorch/torchx,,14
pytorch-tabnet,PyTorch implementation of TabNet,1998,398,Python,"tabnet, pytorch, neural-networks, deep-neural-networks, machine-learning-library, pytorch-tabnet, research-paper, tabular-data",Pypi,https://pypi.org/project/pytorch-tabnet/,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,,14
performer-pytorch,Performer - Pytorch,874,127,Python,"artificial, intelligence, attention, mechanism, efficient, transformers, artificial-intelligence, attention-mechanism, deep-learning",Pypi,https://pypi.org/project/performer-pytorch/,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,,14
keybert,KeyBERT performs keyword extraction with state-of-the-art transformer models.,2156,258,Python,"nlp, bert, keyword, extraction, embeddings, keyphrase-extraction, keyword-extraction, mmr",Pypi,https://pypi.org/project/keybert/,https://github.com/MaartenGr/keyBERT,https://github.com/MaartenGr/keyBERT,,14
vector-quantize-pytorch,Vector Quantization - Pytorch,714,67,Python,"artificial, intelligence, deep, learning, pytorch, quantization, artificial-intelligence, deep-learning, vector-quantization",Pypi,https://pypi.org/project/vector-quantize-pytorch/,https://github.com/lucidrains/vector-quantizer-pytorch,https://github.com/lucidrains/vector-quantizer-pytorch,,14
pytorch-forecasting,"Forecasting timeseries with PyTorch - dataloaders, normalizers, metrics and models",2564,427,Python,"ai, artifical-intelligense, data-science, deep-learning, forecasting, gpu, machine-learning, neural-networks, pandas, python, pytorch, pytorch-lightning, temporal, timeseries, timeseries-forecasting, uncertainty",Pypi,https://pypi.org/project/pytorch-forecasting/,https://pytorch-forecasting.readthedocs.io,https://github.com/jdb78/pytorch-forecasting,,14
thop,A tool to count the FLOPs of PyTorch model.,3943,468,Python,,Pypi,https://pypi.org/project/thop/,https://github.com/Lyken17/pytorch-OpCounter/,https://github.com/Lyken17/pytorch-OpCounter,,14
nemo-toolkit,NeMo - a toolkit for Conversational AI,5492,1358,Python,"deep, learning, machine, gpu, NLP, NeMo, nvidia, pytorch, torch, tts, speech, language, asr, deep-learning, language-model, machine-translation, neural-network, nlp-machine-learning, nmt, speaker-diarization, speaker-recognition, speech-recognition, speech-synthesis, speech-to-text, text-normalization, text-to-speech",Pypi,https://pypi.org/project/nemo-toolkit/,https://github.com/nvidia/nemo,https://github.com/nvidia/nemo,,14
opacus,Train PyTorch models with Differential Privacy,1330,268,Jupyter Notebook,"PyTorch, Differential, Privacy, DP-SGD, DP, SGD, Preserving, Machine, Learning, PPML, PPAI, deep-learning, differential-privacy, machine-learning, neural-network, privacy-preserving-machine-learning",Pypi,https://pypi.org/project/opacus/,https://opacus.ai,https://github.com/pytorch/opacus,,14
evaluate,HuggingFace community-driven open-source library of evaluation,1119,108,Python,"metrics, machine, learning, evaluate, evaluation, machine-learning",Pypi,https://pypi.org/project/evaluate/,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,,14
rembg,Remove image background,8143,1029,Python,"remove, background, u2net, background-removal, image-processing, python",Pypi,https://pypi.org/project/rembg/,https://github.com/danielgatis/rembg,https://github.com/danielgatis/rembg,,14
deepspeed,DeepSpeed library,8891,1068,Python,"billion-parameters, compression, data-parallelism, deep-learning, gpu, inference, machine-learning, mixture-of-experts, model-parallelism, pipeline-parallelism, pytorch, trillion-parameters, zero",Pypi,https://pypi.org/project/deepspeed/,http://deepspeed.ai,https://github.com/microsoft/DeepSpeed,,14
qiskit-aqua,Qiskit Aqua: An extensible library of quantum computing algorithms,550,385,Python,"qiskit, sdk, quantum, aqua, algorithm, qiskit-aqua, quantum-computing",Pypi,https://pypi.org/project/qiskit-aqua/,https://github.com/Qiskit/qiskit-aqua,https://github.com/Qiskit/qiskit-aqua,,14
darts,A python library for easy manipulation and forecasting of time series.,5348,589,Python,"time, series, forecasting, anomaly-detection, data-science, deep-learning, machine-learning, python, time-series",Pypi,https://pypi.org/project/darts/,https://unit8co.github.io/darts/,https://github.com/unit8co/darts,,14
torchdiffeq,ODE solvers and adjoint sensitivity analysis in PyTorch.,4426,795,Python,,Pypi,https://pypi.org/project/torchdiffeq/,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,,14
bert-score,PyTorch implementation of BERT score,1033,171,Jupyter Notebook,"BERT, NLP, deep, learning, google, metric, machine-learning, natural-language-processing",Pypi,https://pypi.org/project/bert-score/,https://github.com/Tiiiger/bert_score,https://github.com/Tiiiger/bert_score,,14
optimum,"Optimum Library is an extension of the Hugging Face Transformers library, providing a framework to integrate third-party libraries from Hardware Partners and interface with their specific functionality.",918,130,Python,"transformers, quantization, pruning, optimization, training, inference, onnx, runtime, intel, habana, graphcore, neural, compressor, ipu, hpu, onnxruntime, pytorch",Pypi,https://pypi.org/project/optimum/,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,,14
keybert,KeyBERT performs keyword extraction with state-of-the-art transformer models.,2156,258,Python,"nlp, bert, keyword, extraction, embeddings, keyphrase-extraction, keyword-extraction, mmr",Pypi,https://pypi.org/project/keybert/,https://github.com/MaartenGr/keyBERT,https://github.com/MaartenGr/keyBERT,,14
performer-pytorch,Performer - Pytorch,874,127,Python,"artificial, intelligence, attention, mechanism, efficient, transformers, artificial-intelligence, attention-mechanism, deep-learning",Pypi,https://pypi.org/project/performer-pytorch/,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,,14
cellpose,anatomical segmentation algorithm,763,253,Jupyter Notebook,"cell-biology, cell-segmentation, segmentation",Pypi,https://pypi.org/project/cellpose/,https://github.com/MouseLand/cellpose,https://github.com/MouseLand/cellpose,,14
hub,Activeloop Deep Lake,5225,418,Python,"ai, computer-vision, cv, data-centric, data-processing, data-science, data-version-control, datalake, datasets, deep-learning, image-processing, jupyter-notebook, lakehouse, machine-learning, ml, mlops, python, pytorch, tensorflow",Pypi,https://pypi.org/project/hub/,https://www.github.com/activeloopai/deeplake,https://github.com/activeloopai/deeplake,,14
creme,Online machine learning in Python,4060,457,Python,"concept-drift, data-science, incremental-learning, machine-learning, online-learning, online-machine-learning, online-statistics, python, real-time-processing, stream-processing, streaming, streaming-data",Pypi,https://pypi.org/project/creme/,https://github.com/creme-ml/creme,https://github.com/creme-ml/creme,,14
webdataset,Record sequential storage for deep learning.,1172,106,Python,"object, store, client, deep, learning, data-augmentation, deep-learning, pytorch, webdataset, webdataset-format",Pypi,https://pypi.org/project/webdataset/,http://github.com/webdataset/webdataset,https://github.com/webdataset/webdataset,,14
deepspeed,DeepSpeed library,8891,1068,Python,"billion-parameters, compression, data-parallelism, deep-learning, gpu, inference, machine-learning, mixture-of-experts, model-parallelism, pipeline-parallelism, pytorch, trillion-parameters, zero",Pypi,https://pypi.org/project/deepspeed/,http://deepspeed.ai,https://github.com/microsoft/DeepSpeed,,14
nemo-toolkit,NeMo - a toolkit for Conversational AI,5492,1358,Python,"deep, learning, machine, gpu, NLP, NeMo, nvidia, pytorch, torch, tts, speech, language, asr, deep-learning, language-model, machine-translation, neural-network, nlp-machine-learning, nmt, speaker-diarization, speaker-recognition, speech-recognition, speech-synthesis, speech-to-text, text-normalization, text-to-speech",Pypi,https://pypi.org/project/nemo-toolkit/,https://github.com/nvidia/nemo,https://github.com/nvidia/nemo,,14
rembg,Remove image background,8143,1029,Python,"remove, background, u2net, background-removal, image-processing, python",Pypi,https://pypi.org/project/rembg/,https://github.com/danielgatis/rembg,https://github.com/danielgatis/rembg,,14
thop,A tool to count the FLOPs of PyTorch model.,3943,468,Python,,Pypi,https://pypi.org/project/thop/,https://github.com/Lyken17/pytorch-OpCounter/,https://github.com/Lyken17/pytorch-OpCounter,,14
ptflops,Flops counter for convolutional networks inpytorch framework,2207,293,Python,"deep-neural-networks, deeplearning, flops-counter, pytorch, pytorch-cnn, pytorch-utils",Pypi,https://pypi.org/project/ptflops/,https://github.com/sovrasov/flops-counter.pytorch,https://github.com/sovrasov/flops-counter.pytorch,,13
k-diffusion,Karras et al. (2022) diffusion models for PyTorch,888,161,Python,,Pypi,https://pypi.org/project/k-diffusion/,https://github.com/crowsonkb/k-diffusion,https://github.com/crowsonkb/k-diffusion,,13
langchain,Building applications with LLMs through composability,7217,635,Python,,Pypi,https://pypi.org/project/langchain/,https://www.github.com/hwchase17/langchain,https://github.com/hwchase17/langchain,,13
lightning-lite,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",21545,2745,Python,"deep, learning, pytorch, AI, artificial-intelligence, data-science, deep-learning, machine-learning, python",Pypi,https://pypi.org/project/lightning-lite/,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,,13
narg2p,Non AutoRegressive Grapheme to Phoneme conversion Toolkit,20702,5191,Python,"artificial-intelligence, python, pytorch",Pypi,https://pypi.org/project/narg2p/,https://github.com/pytorch/narg2p,https://github.com/pytorch/narg2p,,13
hhb-tvm,TVM: An End to End Tensor IR/DSL Stack for Deep Learning Systems,9002,2870,Python,"compiler, deep-learning, gpu, javascript, machine-learning, metal, opencl, performance, rocm, spirv, tensor, tvm, vulkan",Pypi,https://pypi.org/project/hhb-tvm/,https://github.com/apache/tvm,https://github.com/apache/tvm,,13
mw-adapter-transformers,"A friendly fork of HuggingFace's Transformers, adding Adapters to PyTorch language models",1215,219,Python,"NLP, deep, learning, transformer, pytorch, BERT, adapters, natural-language-processing, transformers",Pypi,https://pypi.org/project/mw-adapter-transformers/,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,,13
torchdata,Composable data loading modules for PyTorch,910,108,Python,,Pypi,https://pypi.org/project/torchdata/,https://github.com/pytorch/data,https://github.com/pytorch/data,,13
cleverhans,"An adversarial example library for constructing attacks, building defenses, and benchmarking both",5634,1377,Jupyter Notebook,"benchmarking, machine-learning, security",Pypi,https://pypi.org/project/cleverhans/,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,,13
botorch,Bayesian Optimization in PyTorch,2504,300,Jupyter Notebook,"Bayesian, optimization, PyTorch",Pypi,https://pypi.org/project/botorch/,https://botorch.org,https://github.com/pytorch/botorch,,13
omnixai,OmniXAI: An Explainable AI Toolbox,524,49,Jupyter Notebook,"XAI, Explainable, AI, Explanation, explainable-ai, explainable-ml, interpretable-machine-learning, machine-learning",Pypi,https://pypi.org/project/omnixai/,https://github.com/salesforce/omnixai,https://github.com/salesforce/omnixai,,13
openbb,"Investment Research for Everyone, Anywhere.",19264,2008,Python,"artificial-intelligence, crypto, cryptocurrency, economics, finance, investment, investment-research, machine-learning, openbb, python, quantitative-finance, stocks",Pypi,https://pypi.org/project/openbb/,https://openbb.co,https://github.com/OpenBB-finance/OpenBBTerminal,,13
sdv,"Generate synthetic data for single table, multi table and sequential data",1269,203,Python,"sdv, synthetic-data, synhtetic-data-generation, timeseries, single-table, multi-table, data-generation, deep-learning, gan, gans, generative-adversarial-network, generative-ai, generative-model, machine-learning, relational-datasets, synthetic-data-generation, time-series",Pypi,https://pypi.org/project/sdv/,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,13
